timestamp,Cpu_usage,Memory_usage(bytes),api_server_requests,api_server_requests_lt
2022-05-31 10:25:09,6.815714285715618,73398796288.0,34,3.5263605246161616
2022-05-31 10:40:09,6.831619047615233,72780546048.0,32,3.4657359027997265
2022-05-31 10:55:09,6.928190476190125,73163157504.0,27,3.295836866004329
2022-05-31 11:10:09,6.688285714296978,74973081600.0,30,3.4011973816621555
2022-05-31 11:25:09,6.785142857155633,72447922176.0,28,3.332204510175204
2022-05-31 11:40:09,6.670476190475306,74000777216.0,23,3.1354942159291497
2022-05-31 11:55:09,6.491904761903878,72104853504.0,29,3.367295829986474
2022-05-31 12:10:09,6.63228571428696,73706790912.0,18,2.8903717578961645
2022-05-31 12:25:09,6.561238095246345,72185925632.0,27,3.295836866004329
2022-05-31 12:40:09,6.318857142854751,72893702144.0,16,2.772588722239781
2022-05-31 12:55:09,6.534190476189062,73729388544.0,21,3.044522437723423
2022-05-31 13:10:09,6.898732412913467,72915587072.0,38,3.6375861597263857
2022-05-31 13:25:09,6.5296190476178095,73312845824.0,29,3.367295829986474
2022-05-31 13:40:09,6.590666666673503,72733396992.0,18,2.8903717578961645
2022-05-31 13:55:09,6.630666666677492,73252532224.0,15,2.70805020110221
2022-05-31 14:10:09,6.674190476193052,72783532032.0,22,3.091042453358316
2022-05-31 14:25:09,6.64514285715386,72981766144.0,21,3.044522437723423
2022-05-31 14:40:09,6.834571428565931,74024747008.0,24,3.1780538303479458
2022-05-31 14:55:09,6.974380952377054,72875954176.0,24,3.1780538303479458
2022-05-31 15:10:09,7.007523809530819,74356240384.0,18,2.8903717578961645
2022-05-31 15:25:09,6.884902575712677,72630513664.0,31,3.4339872044851463
2022-05-31 15:40:09,7.081428571420149,73446211584.0,37,3.6109179126442243
2022-05-31 15:55:09,7.0820000000031955,74432040960.0,23,3.1354942159291497
2022-05-31 16:10:09,6.698380952381665,73438535680.0,28,3.332204510175204
2022-05-31 16:25:09,6.715499065956607,74131181568.0,28,3.332204510175204
2022-05-31 16:40:09,7.06371428571819,72642396160.0,29,3.367295829986474
2022-05-31 16:55:09,6.711428571428131,73913004032.0,16,2.772588722239781
2022-05-31 17:10:09,7.18047619047353,73050894336.0,21,3.044522437723423
2022-05-31 17:25:09,7.745809523823362,73720758272.0,50,3.912023005428146
2022-05-31 17:40:09,7.109714285712248,73952067584.0,25,3.2188758248682006
2022-05-31 17:55:09,6.869714285719343,73526116352.0,22,3.091042453358316
2022-05-31 18:10:09,6.97123809523792,74238816256.0,47,3.8501476017100584
2022-05-31 18:25:09,7.130380952382643,73109958656.0,22,3.091042453358316
2022-05-31 18:40:09,6.832285714286958,73795432448.0,54,3.9889840465642745
2022-05-31 18:55:09,7.083428571426445,73194016768.0,19,2.9444389791664403
2022-05-31 19:10:09,7.056857142854662,74099167232.0,22,3.091042453358316
2022-05-31 19:25:09,6.927048880525643,74106937344.0,17,2.833213344056216
2022-05-31 19:40:09,6.988571428582962,73102024704.0,33,3.4965075614664802
2022-05-31 19:55:09,6.663238095245991,73743675392.0,17,2.833213344056216
2022-05-31 20:10:09,6.861714285711894,73007013888.0,17,2.833213344056216
2022-05-31 20:25:09,6.913904761904409,73748774912.0,21,3.044522437723423
2022-05-31 20:40:09,7.04828571428412,73952595968.0,13,2.5649493574615367
2022-05-31 20:55:09,6.89438095238459,73755336704.0,41,3.713572066704308
2022-05-31 21:10:09,6.98571428571429,74370756608.0,20,2.995732273553991
2022-05-31 21:25:09,6.842095238081226,72751226880.0,21,3.044522437723423
2022-05-31 21:40:09,6.675142857157406,73521860608.0,22,3.091042453358316
2022-05-31 21:55:09,6.8468571428519995,72835084288.0,18,2.8903717578961645
2022-05-31 22:10:09,6.912666666665162,73472577536.0,15,2.70805020110221
2022-05-31 22:25:09,6.779619047617809,74538553344.0,18,2.8903717578961645
2022-05-31 22:40:09,6.682761904761375,72919556096.0,16,2.772588722239781
